date,Green_Algae,Bluegreen_Algae,Diatoms,Cryptophyta,Algae_Total,DO,pH,Turbidity,Conductivity,WTemperature,windspeed,ATemperature,max_TEM,min_TEM,humidity,precipitation,NOX,NH4,DIN,DIP,TN,TP,NPR
2021/5/8,10.3746258,1.067882166,0.963041401,4.274800955,16.67600318,6.879285032,8.210423567,12.85324761,295.3612826,26.75089968,1.8,26.6,27.1,26.2,80,7.2,1.687,0.143,1.83,0.025,2.432,0.037,73.2
2021/5/9,12.88002894,1.026447178,1.780969609,6.806172214,22.49001447,7.019132417,8.370437771,12.58212446,297.1546585,26.84835022,1.9,24.8,25.3,24.4,86.4,12.6,1.713,0.073,1.785,0.017,2.175,0.037,105
2021/5/10,9.980101302,0.767814761,0.965441389,4.811888567,16.52032562,6.380260492,8.323633864,13.13168741,290.1670246,27.04804631,1.7,26.9,27.3,26.5,77,16.9,1.677,0.095,1.772,0.016,2.029,0.037,110.75
2021/5/11,10.45217438,0.690694645,1.235817656,6.592655572,25.29261939,7.082090449,8.686676556,13.29438278,281.1200897,28.03734443,2.3,28.9,29.4,28.3,72.8,21.2,1.599,0.095,1.694,0.022,2.034,0.035,77
2021/5/12,10.92424747,1.008740955,3.711635311,6.220940666,26.97001447,7.342935601,8.56895369,13.28641679,269.51539,28.12939942,2.4,28.1,28.6,27.5,78.8,25.5,1.606,0.086,1.692,0.022,2.112,0.034,76.9090909090909
2021/5/13,11.39632055,1.294891462,3.394952967,5.8229233,29.38000724,7.537694645,8.750437771,12.63127207,255.859903,28.69360347,1.8,29.2,29.6,28.8,74.3,0.1,1.306,0.244,1.55,0.009,1.978,0.044,172.222222222222
2021/5/14,11.86839363,2.071085384,3.078270622,1.578183792,18.59640376,6.841386397,8.424908104,12.50367077,251.5050666,29.06458755,2.4,29.6,30,29.1,73,0.555555555555556,1.474,0.104,1.577,0.006,1.813,0.031,262.833333333333
2021/5/15,10.3936903,2.247416787,2.789963821,1.021034732,16.45191751,6.70943343,8.41515919,13.04795224,253.5116158,29.37147612,2.8,29.4,29.9,29,71.5,1.01111111111111,1.671,0.137,1.809,0.019,2.096,0.04,95.2105263157895
2021/5/16,7.787894356,1.992091172,2.251910275,0.437995658,12.46817656,6.641125904,8.472217077,12.93571346,260.4817967,29.74948625,2.7,30.1,30.5,29.6,72,1.46666666666667,1.659,0.104,1.763,0.012,1.994,0.039,146.916666666667
2021/5/17,7.709942113,1.648900145,1.862930535,0.631671491,11.85104197,6.469572359,8.455266281,13.57013821,261.8157344,29.90559334,1.9,30,30.4,29.7,67.5,1.92222222222222,1.704,0.104,1.807,0.021,2.091,0.036,86.047619047619
2021/5/18,7.95459479,1.794536903,2.183371925,0.967460203,12.90041245,6.649285818,8.53606657,14.0753437,256.222254,30.06843705,2.1,25.8,26.3,25.4,88.1,2.37777777777778,1.746,0.083,1.829,0.021,2.016,0.046,87.0952380952381
2021/5/19,6.148660391,2.073439537,2.115097755,0.525887038,10.86202752,5.60484504,8.199367125,17.47628675,238.6494388,29.48325851,2.1,28.8,29.2,28.3,73.8,2.83333333333333,1.751,0.074,1.825,0.021,2.11,0.039,86.9047619047619
2021/5/20,6.47459479,2.147988423,1.725434153,1.445188133,11.79195369,5.664633864,8.179396527,19.21553763,227.5206925,29.48351664,2.1,28.9,29.3,28.6,79.3,3.28888888888889,1.822,0.071,1.893,0.031,2.219,0.038,61.0645161290323
2021/5/21,6.24963097,2.020904486,1.553552822,1.10841534,10.93223589,5.561160637,8.159390014,16.45255716,232.5255246,29.9261288,2,31.1,31.6,30.6,70.7,3.74444444444444,1.884,0.043,1.926,0.032,2.233,0.037,60.1875
2021/5/22,9.313533671,2.253519189,1.960905141,1.099435192,14.62744388,5.877463432,8.240046343,15.23314917,234.1153193,30.61512672,2.3,29.9,30.4,29.5,77.3,4.2,1.921,0.026,1.947,0.031,2.348,0.035,62.8064516129032
2021/5/23,8.771643736,2.272353367,2.031506155,0.384373642,13.45615496,5.540172339,8.104181028,15.20816872,233.3996727,30.47850833,2.5,29.9,30.3,29.6,76.5,2.9,2.196,0.005,2.201,0.027,2.535,0.044,81.5185185185185
2021/5/24,12.23581766,2.632329957,2.072858177,1.804732272,18.74377713,5.99436903,8.245825615,16.47179522,232.4257236,30.82335022,2,28.1,28.8,27.7,78.2,1.6,2.098,0.034,2.132,0.031,2.345,0.04,68.7741935483871
2021/5/25,7.288306802,2.306570188,2.200593343,0.653031838,12.44767728,5.440452967,8.144913893,18.36548408,230.6787511,30.22277135,1.7,26.3,26.5,26.1,78.5,0.1,1.93,0.13,2.06,0.036,2.463,0.039,57.2222222222222
2021/5/26,7.123219971,1.942163531,1.935021708,0.574160637,11.57366136,5.319136758,8.136945007,16.31444935,232.7540948,30.65795948,1.4,28.1,28.6,27.7,78.8,0.2,1.917,0.124,2.041,0.034,2.426,0.038,60.0294117647059
2021/5/27,13.12875543,2.231968162,1.083849493,2.358885673,18.79989146,6.071547757,8.418051375,16.28587844,233.0576527,31.29712735,1.5,30.9,31.3,30.5,70,7.8,1.958,0.18,2.137,0.034,2.498,0.038,62.8529411764706
2021/5/28,12.95147251,4.157943208,1.380053722,3.748687644,30.00017652,7.101962394,8.76795472,16.93598388,229.1408833,32.00852648,2.4,30.8,31.4,30.3,67.9,15.4,1.975,0.111,2.086,0.034,2.353,0.038,61.3529411764706
2021/5/29,12.77418958,4.349261939,3.183798842,0.983487699,21.28761939,6.139880608,8.441345152,17.4228741,222.2945854,30.89643994,1.6,26.2,26.6,26,89.8,16.1,1.979,0.139,2.118,0.033,2.439,0.04,64.1818181818182
2021/5/30,4.561085384,2.618393632,2.726816208,0.11463097,10.0176411,5.214311143,8.071892185,22.76943271,215.3344913,29.86959479,1.5,24.5,24.7,24.3,95.6,16.8,1.957,0.017,1.974,0.018,2.303,0.032,109.666666666667
2021/5/31,2.984026068,2.615481535,1.433403331,0.02750181,7.051535119,5.304112238,8.085283128,25.37019501,203.6039862,28.23417813,1,23.4,23.5,23.2,97.9,17.5,1.861,0.069,1.929,0.018,2.156,0.028,107.166666666667
2021/6/1,3.477842143,5.352635771,1.66583635,0.01,10.49589428,5.560797248,8.038701665,27.97095731,181.4928096,26.96889935,0.9,25.5,25.7,25.3,93,13.75,2.14,0.028,2.167,0.034,2.551,0.041,63.7352941176471
2021/6/2,3.030108617,4.717726285,1.443895728,0.01,9.191506155,5.700404055,7.981805938,30.57171961,203.4564004,26.58310644,1.3,25.8,26.1,25.5,94.8,10,1.963,0.089,2.053,0.027,2.476,0.042,76.037037037037
2021/6/3,2.947487328,2.962997828,1.011259957,0.01,6.921904417,5.83266546,7.93962853,33.17248191,186.9039558,26.9796307,1.6,29.2,29.7,28.8,78.9,11.4,2.099,0.236,2.528,0.028,2.696,0.038,90.2857142857143
2021/6/4,3.871049964,3.021397538,1.420637219,0.011448226,8.314532947,5.70969008,7.979272266,35.77324422,180.9057118,27.21068067,1.9,27.9,28.5,27.4,82.6,12.8,2.422,0.383,2.805,0.031,2.963,0.038,90.4838709677419
2021/6/5,3.581513396,2.923359884,1.228291093,0.01,7.733178856,5.639686459,7.9536937,38.37400652,181.6461195,27.00388125,1.3,24.8,25,24.6,92.2,4,2.482,0.292,2.774,0.026,2.89,0.036,106.692307692308
2021/6/6,3.501520637,2.568884866,1.726929761,0.22102824,8.009724837,5.412113686,7.894482259,40.97476882,178.8716068,27.04002896,1.4,23.5,23.7,23.3,93.6,4.1,2.476,0.296,2.772,0.019,2.802,0.038,145.894736842105
2021/6/7,4.047988423,2.928039074,1.700513748,1.252416787,9.921859624,5.264939219,7.874144718,43.57553112,168.8762192,26.74773517,1.1,23,23.2,22.7,95.7,5.8,2.486,0.28,2.766,0.033,2.871,0.035,83.8181818181818
2021/6/8,5.42105644,2.714985528,2.647655572,2.965564399,13.74384949,5.707744573,7.883871201,46.17629342,165.6280572,26.93375543,1.1,25.3,25.6,24.9,94.7,18.4,2.548,0.292,2.84,0.024,2.999,0.037,118.333333333333
2021/6/9,3.706534009,2.315607815,2.045397974,0.598762663,8.661577424,5.4930767,7.822294501,48.77705572,169.1801346,26.83922576,1.5,26.9,27.2,26.6,87.3,0.9,2.677,0.211,2.888,0.027,3.155,0.036,106.962962962963
2021/6/10,5.004493488,2.285788712,1.838328509,0.909182344,10.03361795,5.910382055,7.919751085,40.04733936,171.3099276,27.38000724,1.6,28.3,28.8,27.8,78.6,1.1,2.635,0.099,2.734,0.026,3.128,0.04,105.153846153846
2021/6/11,6.557850941,2.474486252,1.992199711,1.100542692,12.12203329,5.986240232,7.96860275,35.69748336,175.4787453,27.89850217,1.9,29.6,30,29.2,71.8,1.66666666666667,2.512,0.166,2.678,0.027,3.052,0.036,99.1851851851852
2021/6/12,10.47475018,3.004083997,2.013425054,2.717328023,18.20921072,6.626325127,8.162823316,27.54421941,174.0505844,28.72382332,1.9,29.4,29.8,29,75.1,2.23333333333333,2.581,0.2,2.781,0.025,2.801,0.037,111.24
2021/6/13,11.39622737,4.336705286,1.629080377,6.692700941,30.5816365,7.225125996,8.52286097,20.88828168,170.8925851,29.09868211,1.6,28.8,29.2,28.4,83.1,2.8,2.555,0.095,2.651,0.028,2.999,0.043,94.6785714285714
2021/6/14,12.31770456,3.687096307,3.170043447,3.827284576,23.00211441,6.763837075,8.286925416,20.05389356,170.2467371,29.40347574,1.4,29.4,29.9,29,81.4,3.2,2.546,0.089,2.636,0.025,2.985,0.035,105.44
2021/6/15,12.76595804,1.172498158,3.30249151983333,5.550228096,31.96731761,7.009096536,8.693786293,16.97281061,174.6310346,30.18782609,2.1,30.7,31.1,30.3,73.3,6.48163265306122,2.288,0.11,2.398,0.031,2.921,0.034,77.3548387096774
2021/6/16,13.21421152,0.896545981,3.43493959266667,7.273171615,31.23793832,7.283805214,8.61447719,16.83795583,180.4683172,30.7655105,2,31.9,32.3,31.5,66.4,9.76326530612245,2.065,0.147,2.212,0.027,2.367,0.035,81.9259259259259
2021/6/17,13.662465,1.68961622,3.567387666,3.974916727,30.50855902,7.323084721,8.760372918,14.15688414,182.8636032,31.75823316,2.3,32.1,32.5,31.6,65.6,13.0448979591837,2.009,0.155,2.164,0.019,2.255,0.039,113.894736842105
2021/6/18,14.11071848,3.352888563,3.69983573833333,1.480505865,25.64664223,7.260438416,8.66738783,18.10482405,182.2212507,31.99110704,2.3,32.3,32.7,31.9,66.9,16.3265306122449,1.904,0.087,1.99,0.019,2.204,0.034,104.736842105263
2021/6/19,12.69496017,3.243685735,3.83228381116667,0.716705286,22.62076032,7.318708907,8.842859522,17.98261984,181.7186162,32.48895728,2.3,33.1,33.5,32.6,63.8,19.6081632653061,1.929,0.189,2.118,0.029,2.628,0.057,73.0344827586207
2021/6/20,13.06872464,3.638746377,3.964731884,1.003405797,21.67378261,7.245958696,8.801305797,15.67951812,164.6488964,32.55293478,2,32.5,32.9,32.2,68.5,22.8897959183673,1.866,0.062,1.929,0.016,2.53,0.056,120.5625
2021/6/21,6.75934877,2.835984081,2.980781476,0.369905933,12.94307525,6.822700434,8.488646889,13.44834009,184.3057315,32.21141823,2.4,28.3,28.9,27.9,82.3,26.1714285714286,1.795,0.068,1.863,0.019,2.489,0.069,98.0526315789474
2021/6/22,4.531796875,1.943177083,1.928723958,0.634296875,9.034965278,6.002881076,8.144580729,15.43850347,189.0062448,30.95539931,1.6,25,25.2,24.8,96.6,23.6,1.743,0.078,1.821,0.016,2.496,0.052,113.8125
2021/6/23,4.704232996,2.249761216,1.742879884,0.8823589,9.579153401,5.115618669,7.979740232,26.03100507,175.4854291,30.07568741,1.5,25.3,25.5,25.1,90.7,12.05,1.899,0.134,2.033,0.038,2.394,0.044,53.5
2021/6/24,4.310383502,2.303357453,1.620354559,0.431613603,8.664826339,4.951982634,8.05368958,29.51929884,168.2501027,29.49064399,1.1,25.3,25.5,25.1,91.6,0.5,1.778,0.132,1.91,0.032,2.32,0.043,59.6875
2021/6/25,4.245991317,1.983871201,1.684797395,1.424652677,9.338314038,5.171550651,8.107403039,27.28146527,185.1301838,29.22596237,1.3,26.1,26.4,25.8,90.4,1.3,2.307,0.018,2.325,0.037,2.445,0.051,62.8378378378378
2021/6/26,3.8047178,2.20463097,1.39922576,0.844319826,8.251410999,5.203293777,8.150585384,27.94995731,190.6403292,29.1847974,1.5,27.3,27.6,27,91.5,3.8,2.048,0.009,2.057,0.036,2.783,0.083,57.1388888888889
2021/6/27,9.500918958,4.03406657,0.444978292,5.68369754,19.65841534,6.433855282,8.608043415,25.1874233,182.2809096,29.97444284,2.2,29.3,29.8,28.9,77.7,9.11666666666667,1.908,0.012,1.92,0.035,2.778,0.069,54.8571428571428
2021/6/28,14.25927589,5.868066618,0.680014482,5.182036903,30.73459812,6.854107169,8.791021723,24.20205938,190.5740427,29.88635047,1.3,28.6,28.9,28.3,80.3,14.4333333333333,2.068,0.143,2.211,0.037,2.338,0.111,59.7567567567568
2021/6/29,13.72623734,5.305086334,1.009790159,4.680376266,26.27138205,6.595621563,8.555907381,18.84773806,182.3154986,29.7805644,1.3,26.5,26.9,26.1,92.1,19.75,1.945,0.132,2.077,0.036,2.341,0.056,57.6944444444444
2021/6/30,10.05462285,4.742106049,1.787453323,2.233973114,18.81708738,5.855188947,8.230150859,16.61694847,189.6541546,29.98994025,1.8,29,29.5,28.3,83,17.9,1.908,0.089,1.997,0.051,2.429,0.054,39.156862745098
2021/7/1,10.23335022,3.207648336,1.667120116,2.745260492,17.8531042,5.71652026,8.094580318,17.5315369,195.5945847,29.89128799,1.9,29.6,30,29.2,80.8,1.7,1.933,0.098,2.031,0.038,2.291,0.0545,53.4473684210526
2021/7/2,11.37768116,3.484753623,2.035043478,3.114731884,20.01183333,6.150137681,8.244502899,17.32571522,195.4577341,30.55868116,2.2,30.5,30.9,30.1,75.3,1.45,1.903,0.128,2.031,0.042,2.602,0.055,48.3571428571429
2021/7/3,13.92808973,4.039001447,2.123075253,4.596078148,24.68549928,6.384133864,8.49689508,16.16323661,185.9533973,30.96692475,2,30.9,31.4,30.5,71.6,1.2,1.925,0.124,2.049,0.034,2.469,0.063,60.2647058823529
2021/7/4,9.610976845,3.948704776,2.632373372,1.191939219,17.38403039,6.049352388,8.256375543,14.96980318,177.6659841,30.8697178,2.1,30.3,30.7,29.8,69.3,0.95,1.767,0.06,1.826,0.02,2.495,0.072,91.3
2021/7/5,13.8032055,4.778422576,3.487510854,2.188617945,24.25771346,6.944401592,8.737348046,13.66044139,169.6507533,31.4801809,1.9,31.7,32.1,31.2,66.9,0.7,1.72,0.133,1.853,0.025,2.651,0.057,74.12
2021/7/6,12.07648081,4.28121651,3.787233888,0.894887762,21.03905141,6.553530051,8.629115858,14.90550905,165.6771412,31.44707458,2.1,29.2,29.7,28.7,80.9,0.45,1.831,0.091,1.922,0.034,2.626,0.093,56.5294117647059
2021/7/7,9.815503259,3.756183925,3.395380159,1.172483707,18.13720492,6.463729906,8.465971035,16.05989935,167.5190109,31.51370022,2.2,29.7,30.1,29.3,75.9,0.2,1.711,0.244,1.955,0.033,2.607,0.05,59.2424242424242
2021/7/8,10.95268841,3.548427536,2.585884058,2.04123913,19.12818841,6.786774638,8.452552174,14.13558913,174.9640014,32.11398551,2.2,30.7,31.2,30.3,68.3,0.53,1.504,0.082,1.586,0.022,2.302,0.048,72.0909090909091
2021/7/9,5.504181159,2.163811594,1.502586957,0.092347826,9.257550725,6.046669565,8.193336232,14.32292681,180.2054688,32.37757246,2.3,30.8,31.3,30.4,64.1,0.86,1.587,0.127,1.713,0.037,2.433,0.055,46.2972972972973
2021/7/10,6.883577118,1.927060101,1.425582911,0.112773353,10.34543085,6.118406951,8.231006517,14.48876828,184.2471658,32.12149891,2.2,30.4,30.9,29.9,69.1,1.19,1.636,0.129,1.765,0.032,2.354,0.049,55.15625
2021/7/11,6.383120927,1.910434468,1.750847212,0.111115134,10.15242578,6.083314989,8.295709631,14.7946546,191.5948907,32.06461984,2.1,30.2,30.6,29.8,71.8,1.52,1.614,0.069,1.682,0.027,2.403,0.038,62.2962962962963
2021/7/12,8.041389291,2.232496382,1.850571635,0.194450072,12.31613603,6.193002894,8.508206223,13.93128148,197.4919081,32.32077424,2.3,30.4,30.8,29.9,72.6,1.85,1.559,0.064,1.623,0.03,2.339,0.041,54.1
2021/7/13,7.155549928,2.087727931,1.98105644,0.147894356,11.36910275,6.012078148,8.519332127,14.45917583,201.3328068,32.18513025,2.5,30.8,31.3,30.4,72,2.18,1.766,0.116,1.882,0.018,2.38,0.041,104.555555555556
2021/7/14,7.182688187,1.298066618,1.243222303,2.008819696,22.57560463,6.305525706,8.857868211,15.02987328,202.6128624,32.66242578,2.3,31.1,31.6,30.8,70,2.51,1.353,0.107,1.46,0.014,2.115,0.04,104.285714285714
2021/7/15,7.209826446,1.393248915,1.095861071,3.328379161,26.25574009,6.70171563,8.922968162,14.63866715,203.6497945,32.59450796,2.4,29.9,30.5,29.5,71.8,2.84,1.543,0.182,1.726,0.024,2.263,0.035,71.9166666666667
2021/7/16,7.236964705,1.250065123,1.810151954,2.978270622,29.93587554,6.498894356,8.550811143,16.12656802,204.3316093,32.46720695,2.3,29.8,30.2,29.3,73.1,3.17,1.363,0.044,1.407,0.009,1.852,0.079,156.333333333333
2021/7/17,7.264102964,0.434073806,1.346222865,3.991751085,29.14519899,6.753607091,8.623068741,15.55916787,203.1725029,32.54948625,1.7,28.4,28.9,28,79.4,3.5,1.486,0.07,1.556,0.004,2.143,0.035,389
2021/7/18,7.291241223,1.279616498,1.037178003,2.440730825,28.35452243,6.123664255,8.463329957,16.42479161,205.7711245,32.65373372,2.1,28.8,29.2,28.3,78.2,0.6,1.469,0.057,1.525,0.004,2.293,0.034,381.25
2021/7/19,7.318379482,1.82224475,1.215937726,1.850919623,23.28674149,5.942661115,8.39164084,16.75889935,201.4070275,32.51031137,1.8,29.6,29.9,29.2,71.9,10.9583333333333,1.425,0.128,1.552,0.008,2.199,0.033,194
2021/7/20,7.345517741,2.085923244,1.629015206,0.306198407,11.36172339,5.408766112,8.2032042,17.80381101,198.0154156,31.92149891,1.7,26.8,27.2,26.5,87.5,21.3166666666667,1.409,0.051,1.46,0.003,1.971,0.037,486.666666666667
2021/7/21,4.65615496,1.895090514,1.285155684,0.518327299,8.350644461,5.18485735,8.119939175,18.025874,202.6185083,32.07700941,1.6,29.3,29.7,28.8,74.3,17.1111111111111,1.467,0.177,1.644,0.022,2.212,0.066,74.7272727272727
2021/7/22,5.656748733,2.133917451,1.183425054,0.296364953,9.266821144,5.174769008,8.135614048,15.53546198,203.8628552,32.23176684,1.9,30.9,31.4,30.5,66.9,12.9055555555556,1.458,0.171,1.629,0.027,2.298,0.039,60.3333333333333
2021/7/23,11.97556843,2.149319334,1.139094859,2.208667632,17.47052136,5.838780594,8.374678494,15.30237944,202.2955786,32.19863867,2.3,29.6,30.3,29.1,77.8,8.7,1.483,0.169,1.652,0.025,1.931,0.045,66.08
2021/7/24,13.56090514,4.662005793,3.539594497,2.187364229,23.94981173,6.659268646,8.540273715,15.38988487,200.5229681,32.69335988,2.1,30.6,31.1,30.1,71.3,1,1.527,0.131,1.658,0.022,2.004,0.041,75.3636363636364
2021/7/25,13.08849385,3.959029689,2.844503983,2.135213613,22.02715424,6.672608255,8.520245474,14.91311948,197.467672,32.81855902,2,31.2,31.7,30.6,69,0.2,1.574,0.133,1.707,0.019,2.098,0.045,89.8421052631579
2021/7/26,11.47232272,4.267351664,2.44959479,1.272829233,19.46160637,6.812098408,8.629808249,17.91907525,190.1817779,33.26165702,2,32,32.4,31.5,64.3,3.75,1.718,0.097,1.815,0.014,2.121,0.057,129.642857142857
2021/7/27,9.36695369,4.232916064,1.6523589,0.763632417,16.01509407,6.650296671,8.688634588,21.86701085,185.7086491,33.44504342,2.2,31.4,32,30.9,70,7.3,1.463,0.109,1.572,0.012,2.247,0.045,131
2021/7/28,6.65524602,2.870390738,1.189254703,0.089688857,10.79672214,5.872478292,8.306571635,15.36576845,186.642063,33.14418234,2.1,31.6,32.1,31.1,71.3,10.85,1.432,0.075,1.507,0.008,1.917,0.039,188.375
2021/7/29,7.954934877,2.199305355,1.434240232,0.356497829,11.94212012,6.081083213,8.385478292,13.6988741,190.4206201,33.05351664,2.2,28.5,29,28,86,14.4,1.487,0.092,1.579,0.015,1.882,0.033,105.266666666667
2021/7/30,7.106900797,2.089927589,2.093664012,0.286212889,11.57283852,5.29273063,8.172260681,17.44407893,200.5991202,32.56251991,1.6,28.4,28.8,28,85.8,3.6,1.278,0.053,1.331,0.006,1.958,0.031,221.833333333333
2021/7/31,8.990672938,2.168545586,1.754638205,0.898596237,13.80916064,5.525025326,8.175924023,16.80646165,201.5083792,32.55326339,2.1,28.2,28.6,27.7,87.4,25.7,1.553,0.036,1.589,0.014,1.879,0.041,113.5
2021/8/1,10.38531114,3.34605644,1.878646889,1.346917511,16.95293777,5.323494935,8.170273517,18.72780174,220.3587525,32.41866136,1.9,28.7,29.1,28.2,83.6,23.9,1.685,0.08,1.765,0.042,2.63,0.0445,42.0238095238095
2021/8/2,10.71952933,5.682831282,1.664750181,1.730036206,19.79322954,5.13747357,8.231679942,20.66681608,211.1649696,32.25236785,1.8,27.5,28.1,27.1,89.3,22.1,2.256,0.138,2.393,0.046,3.029,0.048,52.0217391304348
2021/8/3,7.109225199,4.773251267,1.984699493,0.321006517,14.18129616,4.77807386,8.115613324,24.87992831,194.8344533,31.94743664,2,29.1,29.6,28.7,79,18.775,1.537,0.093,1.631,0.012,2.492,0.037,135.916666666667
2021/8/4,4.959377263,4.057834902,1.580014482,0.148030413,10.73699493,4.867466329,8.136367125,49.61805648,188.3121738,31.00586531,2.9,28,28.5,27.5,86.9,15.45,1.526,0.086,1.611,0.007,2.014,0.032,230.142857142857
2021/8/5,3.035626358,5.506198407,1.704916727,0.01,10.24670529,5.267159305,8.103333092,50.32016437,166.8467545,29.35476466,3.3,25.9,26.2,25.7,97.3,12.125,1.631,0.096,1.727,0.015,1.952,0.038,115.133333333333
2021/8/6,2.060181028,5.327410299,1.950412744,0.01,13.44576394,5.188280232,7.937775525,51.02227226,156.5830471,27.50464881,1.6,26.8,27,26.6,95.6,8.8,1.496,0.049,1.545,0.007,1.992,0.035,220.714285714286
2021/8/7,2.893451777,5.14862219,1.605141407,0.01,9.647280638,5.469780276,7.986113851,51.72438016,150.0932284,28.26306019,1.6,29.9,30.3,29.3,79.8,5.1,1.685,0.24,1.925,0.028,2.968,0.054,68.75
2021/8/8,3.341995646,3.282068215,1.236364296,0.01,7.860558781,5.564950653,8.049389695,52.42648805,158.1005051,28.95887518,1.8,29.4,29.9,29,82.1,1.4,1.71,0.086,1.796,0.023,2.508,0.052,78.0869565217391
2021/8/9,3.526292542,2.727574222,1.451868211,0.231998552,7.930094135,5.412263577,8.042301231,53.12859594,163.2250992,29.46374366,2.2,29.8,30.1,29.4,81.1,0.9,1.587,0.115,1.701,0.034,2.587,0.06,50.0294117647059
2021/8/10,2.902438495,2.468589001,1.1323589,0.034522431,6.529775687,5.239523155,7.994374819,46.90355572,161.2798944,29.32217077,1.6,27.6,27.9,27.4,88.5,0.4,1.865,0.111,1.976,0.034,2.273,0.039,58.1176470588235
2021/8/11,3.434081042,2.874327062,1.336982634,0.045955137,7.683125904,5.2963589,8.002439942,42.6714848,150.8608734,29.26777858,1.5,27.9,28.3,27.6,87,0.4,1.483,0.068,1.551,0.026,2.798,0.041,59.6538461538462
2021/8/12,4.609232996,2.977561505,1.782583213,0.330817656,9.694167873,5.376133864,8.022539797,32.61859117,154.1452366,29.57731548,1.6,29.4,29.8,29.1,78.9,0.1,1.305,0.11,1.414,0.007,2.528,0.039,202
2021/8/13,4.019277311,2.919,1.543739496,0.281848739,8.755436975,5.757617647,7.996106723,30.92719664,137.6052773,29.37537815,2.5,29.1,29.5,28.7,80,0.15,1.639,0.053,1.692,0.004,1.922,0.035,423
2021/8/14,7.171198957,2.564022589,1.247289314,3.381259774,14.35650738,6.140099913,8.014158123,29.66117029,133.7722242,29.23324935,1.7,28.9,29.3,28.5,80.6,0.2,1.302,0.183,1.485,0.023,2.006,0.079,64.5652173913044
2021/8/15,10.60349065,2.654149599,1.780124666,4.730632235,19.76539626,6.590671416,8.324130009,26.29027783,134.9465227,29.66234194,1.6,28.4,28.9,28,82.9,2.2,1.25,0.182,1.432,0.027,2.327,0.037,53.037037037037
2021/8/16,8.529734513,2.979626352,2.076941986,1.210825959,14.7926647,5.89600295,8.272259587,20.28079154,138.9765762,30.18381514,1.9,30.3,30.7,29.9,75.8,0.5,1.5,0.143,1.643,0.025,1.945,0.039,65.72
2021/8/17,6.949179811,3.387139853,2.343238696,0.84212408,13.51549947,5.762944269,8.277171399,9.274466877,146.3298517,30.43293375,2.3,29.1,29.7,28.8,80.3,7.1,1.774,0.12,1.894,0.025,2.153,0.047,75.76
2021/8/18,8.951539379,2.833603819,0.898472554,3.867828162,16.5447852,6.267813842,8.209169451,17.72697494,154.0786611,30.13406921,1.5,26.6,27,26.3,90.4,4.5,1.366,0.126,1.491,0.022,2.019,0.052,67.7727272727273
2021/8/19,11.54215178,1.40024976,0.075965418,6.140806916,19.1492123,6.245907781,8.150486071,26.56249664,159.3408184,30.62894332,1.9,27.8,28.3,27.3,83,13.6,1.493,0.063,1.557,0.026,2.382,0.044,59.8846153846154
2021/8/20,10.70040741,2.185851852,0.402493827,4.165592593,17.44749383,5.601995062,8.377201235,19.57303457,165.7975506,30.60511111,1.9,29.6,30,29.2,75.9,6.95,1.492,0.096,1.589,0.017,2.386,0.048,93.4705882352941
2021/8/21,7.835217391,3.81028133,0.834936061,1.957314578,14.43493606,5.49402046,8.324780051,19.79120205,169.2794271,29.90859335,1.5,29,29.4,28.7,79.9,0.3,1.596,0.096,1.691,0.013,2.245,0.043,130.076923076923
2021/8/22,12.84954509,4.623088587,0.251675978,6.720542698,24.4366241,6.22867917,8.604981644,19.02941899,176.0946808,30.86873105,1.9,28,28.5,27.5,84,13.6,1.502,0.19,1.692,0.02,2.29,0.034,84.6
2021/8/23,13.11863738,3.847639613,0.275316456,6.412620998,23.64866716,6.259300074,8.459098287,22.56362547,179.2389501,31.02382725,2,29.6,30.1,29.2,76.2,7.15,1.138,0.038,1.176,0.01,1.739,0.071,117.6
2021/8/24,10.9338484,3.691333819,0.637303207,4.911873178,20.17042274,5.911551749,8.278065598,25.42311953,182.4073192,30.67392857,2,29.5,30,29,79.6,0.7,1.652,0.074,1.725,0.003,2.564,0.037,575
2021/8/25,12.09067343,5.273685735,0.675879797,5.530123099,23.56687183,6.441062274,8.611497466,24.9654656,164.5922165,31.1873063,1.9,29.9,30.3,29.6,78.6,0.853846153846154,1.189,0.047,1.236,0.004,2.464,0.037,309
2021/8/26,10.43034033,5.886748733,0.888435916,4.958081101,22.16101376,6.912674149,8.533937002,29.21331644,183.1754946,31.43632875,2.2,30,30.5,29.6,76.6,1.00769230769231,1.883,0.08,1.962,0.017,2.545,0.05,115.411764705882
2021/8/27,9.773434783,6.328652174,1.148521739,3.637652174,20.88792754,6.759031159,8.414441304,28.92565942,170.171508,31.22784058,1.9,29.6,30,29.2,80,1.16153846153846,1.644,0.11,1.754,0.036,2.613,0.06,48.7222222222222
2021/8/28,8.390405503,5.913598354,1.565561188,2.094525706,18.4588559,6.579396814,8.353740043,28.77393483,171.3077574,31.37548154,2,29.6,30,29.3,81,1.31538461538462,2,0.055,2.055,0.021,2.378,0.077,97.8571428571429
2021/8/29,7.821752353,5.498544533,1.431173063,1.168928313,15.91853729,6.589493121,8.438902969,25.05715062,171.6294164,31.91935554,2,30.1,30.6,29.7,79,1.46923076923077,1.486,0.151,1.638,0.024,2.659,0.047,68.25
