date,Green_Algae,Cyanobacteria,Diatoms,Cryptophyta,pH,Turbidity,WT,precipitation,DIN,DIP,TN,TP,NPR,Algae_Sum,log_Green_Algae,log_Cyanobacteria,log_Diatoms,log_Cryptophyta,log_Algae_Sum,log_Turbidity,log_DIP,log_TP,log_precipitation,log_NPR
2021-07-02,11.37768116,3.484753623,2.035043478,3.114731884,8.244502899,17.32571522,30.55868116,1.45,2.031,0.042,2.602,0.055,48.3571428571429,20.012210145,2.5158949443814365,1.5006835604455575,1.1102257499442723,1.414573676234736,3.0451037042315,2.908305276751866,0.04114194333117518,0.05354076692802982,0.8960880245566356,3.8990824941524123
2021-07-03,13.92808973,4.039001447,2.123075253,4.596078148,8.49689508,16.16323661,30.96692475,1.2,2.049,0.034,2.469,0.063,60.2647058823529,24.686244578,2.703244654939013,1.6172079368585708,1.1388181743923127,1.7220660216807075,3.245955618186223,2.842769689910864,0.03343477608623739,0.06109509935981088,0.7884573603642702,4.11520391664481
2021-07-04,9.610976845,3.948704776,2.632373372,1.191939219,8.256375543,14.96980318,30.8697178,0.95,1.826,0.02,2.495,0.072,91.3,17.383994211999998,2.3618890167196254,1.5991258809271367,1.2898862561162139,0.7847866401429313,2.91148040626736,2.770699637792804,0.019802627296179712,0.06952606264861023,0.6678293725756554,4.525044141508807
2021-07-05,13.8032055,4.778422576,3.487510854,2.188617945,8.737348046,13.66044139,31.4801809,0.7,1.853,0.025,2.651,0.057,74.12,24.257756875000002,2.6948437451561476,1.754130734710733,1.501298172530135,1.159587576837049,3.229133311514495,2.685152804463645,0.0246926125903715,0.055434706888100586,0.5306282510621704,4.319086834900007
2021-07-06,12.07648081,4.28121651,3.787233888,0.894887762,8.629115858,14.90550905,31.44707458,0.45,1.922,0.034,2.626,0.093,56.5294117647059,21.03981897,2.5708152586050375,1.6641564708014656,1.5659527682099164,0.6391596082842708,3.0928507705486217,2.766665530347535,0.03343477608623739,0.08892620919440151,0.37156355643248307,4.052296325978602
2021-07-07,9.815503259,3.756183925,3.395380159,1.172483707,8.465971035,16.05989935,31.51370022,0.2,1.955,0.033,2.607,0.05,59.2424242424242,18.13955105,2.3809805917481732,1.5594456502843175,1.4805540254623824,0.7758710784745119,2.951756929636857,2.836730642280596,0.032467190137501496,0.048790164169432,0.18232155679395465,4.098376825750038
2021-07-08,10.95268841,3.548427536,2.585884058,2.04123913,8.452552174,14.13558913,32.11398551,0.53,1.586,0.022,2.302,0.048,72.0909090909091,19.128239134,2.4809562246233328,1.5147815767471153,1.2770050428141877,1.112265040920963,3.0021237611112075,2.7170488667243826,0.02176149178151269,0.046883585898850416,0.4252677354043441,4.291703996380596
2021-07-09,5.504181159,2.163811594,1.502586957,0.092347826,8.193336232,14.32292681,32.37757246,0.86,1.713,0.037,2.433,0.055,46.2972972972973,9.262927536,1.8724452253323933,1.151777501356195,0.917324979655487,0.08832934858337947,2.3285381339351523,2.7293501911048303,0.03633192924739028,0.05354076692802982,0.6205764877251099,3.856453154273335
2021-07-10,6.883577118,1.927060101,1.425582911,0.112773353,8.231006517,14.48876828,32.12149891,1.19,1.765,0.032,2.354,0.049,55.15625,10.348993483,2.06478174985089,1.0739985408095,0.886071871173947,0.1068554154381598,2.4291290600832216,2.740115134159313,0.03149866705937099,0.04783732941416013,0.7839015438284094,4.028137983983832
2021-07-11,6.383120927,1.910434468,1.750847212,0.111115134,8.295709631,14.7946546,32.06461984,1.52,1.682,0.027,2.403,0.038,62.2962962962963,10.155517741,1.9991964390570736,1.068302371757222,1.0119089413233866,0.10536413625127194,2.411934240164668,2.7596715663353018,0.026641930946421175,0.037295784743696894,0.9242589015233319,4.1478268171112616
2021-07-12,8.041389291,2.232496382,1.850571635,0.194450072,8.508206223,13.93128148,32.32077424,1.85,1.623,0.03,2.339,0.041,54.1,12.318907379999999,2.2018128452288623,1.1732547124057084,1.0475195478525576,0.17768588866821408,2.589184633219191,2.703458440419605,0.0295588022415444,0.04018178963283184,1.0473189942805592,4.009149716158869
2021-07-13,7.155549928,2.087727931,1.98105644,0.147894356,8.519332127,14.45917583,32.18513025,2.18,1.882,0.018,2.38,0.041,104.555555555556,11.372228654999999,2.0986986682567643,1.1274355230349205,1.0922777477605805,0.1379292692726268,2.515454336304157,2.738202731906432,0.017839918128331,0.04018178963283184,1.1568811967920856,4.659237407258371
2021-07-14,7.182688187,1.298066618,1.243222303,2.008819696,8.857868211,15.02987328,32.66242578,2.51,1.46,0.014,2.115,0.04,104.285714285714,11.732796804,2.102020725845506,0.8320681685625106,0.807913360301575,1.1015478742839118,2.5441810902451634,2.774454061412424,0.013902905168991422,0.039220713153281295,1.2556160374777743,4.65667774313402
2021-07-15,7.209826446,1.393248915,1.095861071,3.328379161,8.922968162,14.63866715,32.59450796,2.84,1.726,0.024,2.263,0.035,71.9166666666667,13.027315593,2.1053317838986323,0.8726518214858189,0.7399644813421387,1.4651931442226653,2.641006542450716,2.7497465108974493,0.023716526617316044,0.0344014267173324,1.3454723665996355,4.289317236569614
2021-07-16,7.236964705,1.250065123,1.810151954,2.978270622,8.550811143,16.12656802,32.46720695,3.17,1.407,0.009,1.852,0.079,156.333333333333,13.275452404000001,2.108631915016096,0.8109591593530276,1.0332385580401755,1.3808472077810152,2.6585414470889286,2.8406309431683128,0.008959741371471902,0.07603468627599762,1.4279160358107101,5.058366696917443
2021-07-17,7.264102964,0.434073806,1.346222865,3.991751085,8.623068741,15.55916787,32.54948625,3.5,1.556,0.004,2.143,0.035,389.0,13.03615072,2.1119211910814437,0.36051920947221155,0.8528067435879847,1.6077867670434882,2.641636195765339,2.806939898298435,0.003992021269537453,0.0344014267173324,1.5040773967762742,5.966146739123692
2021-07-18,7.291241223,1.279616498,1.037178003,2.440730825,8.463329957,16.42479161,32.65373372,0.6,1.525,0.004,2.293,0.034,381.25,12.048766549,2.11519968327121,0.8240072261871213,0.7115655183065577,1.2356838979490938,2.5686936119836514,2.8578939973211295,0.003992021269537453,0.03343477608623739,0.4700036292457356,5.946074844809171
2021-07-19,7.318379482,1.82224475,1.215937726,1.850919623,8.39164084,16.75889935,32.51031137,10.9583333333333,1.552,0.008,2.199,0.033,194.0,12.207481581,2.118467462064161,1.037532578939878,0.7956756665046096,1.0476416169691045,2.580783455468952,2.876886762107549,0.007968169649176874,0.032467190137501496,2.4814283854116725,5.272999558563747
2021-07-20,7.345517741,2.085923244,1.629015206,0.306198407,8.2032042,17.80381101,31.92149891,21.3166666666667,1.46,0.003,1.971,0.037,486.666666666667,11.366654598,2.1217245972503838,1.1268508813050113,0.9666093296792865,0.26712093891746286,2.515003705041839,2.9340595625902117,0.002995508979798479,0.03633192924739028,3.105333783469073,6.189632112352015
2021-07-21,4.65615496,1.895090514,1.285155684,0.518327299,8.119939175,18.025874,32.07700941,17.1111111111111,1.644,0.022,2.212,0.066,74.7272727272727,8.354728457,1.7327443256729995,1.0630163761665963,0.8264341550667933,0.4176092677219736,2.235881932794888,2.9457998422457803,0.02176149178151269,0.0639133257436528,2.8965256234705423,4.3271383693684715
2021-07-22,5.656748733,2.133917451,1.183425054,0.296364953,8.135614048,15.53546198,32.23176684,12.9055555555556,1.629,0.027,2.298,0.039,60.3333333333333,9.270456191,1.8956311871262834,1.1422838037656153,0.7808947695623268,0.25956415782541226,2.329271442720248,2.8055072855656804,0.026641930946421175,0.038258712117090345,2.632288440541567,4.116323468940875
2021-07-23,11.97556843,2.149319334,1.139094859,2.208667632,8.374678494,15.30237944,32.19863867,8.7,1.652,0.025,1.931,0.045,66.08,17.472650254999998,2.5630682377262497,1.1471863450434898,0.7603827764755323,1.1658557830646223,2.9162912736305326,2.791311075073088,0.0246926125903715,0.04401688541677433,2.272125885509337,4.205885936955008
2021-07-24,13.56090514,4.662005793,3.539594497,2.187364229,8.540273715,15.38988487,32.69335988,1.0,1.658,0.022,2.004,0.041,75.3636363636364,23.949869658999997,2.6783402070450926,1.7337782098258852,1.512837690222771,1.15919431475383,3.2168685980957057,2.796664368325942,0.02176149178151269,0.04018178963283184,0.6931471805599453,4.3355066190389895
2021-07-25,13.08849385,3.959029689,2.844503983,2.135213613,8.520245474,14.91311948,32.81855902,0.2,1.707,0.019,2.098,0.045,89.8421052631579,22.027241135,2.6453584252359503,1.601210094381594,1.3466445915150527,1.1426973098816102,3.1366779122580613,2.767143893526385,0.018821754240587758,0.04401688541677433,0.18232155679395465,4.509122892476933
2021-07-26,11.47232272,4.267351664,2.44959479,1.272829233,8.629808249,17.91907525,33.26165702,3.75,1.815,0.014,2.121,0.057,129.642857142857,19.462098407,2.523512006981966,1.6615277056921909,1.2382567719713087,0.8210254135835374,3.018574316701366,2.940170685579326,0.013902905168991422,0.055434706888100586,1.55814461804655,4.872467318775606
2021-07-27,9.36695369,4.232916064,1.6523589,0.763632417,8.688634588,21.86701085,33.44504342,7.3,1.572,0.012,2.247,0.045,131.0,16.015861071,2.338623217272061,1.654968687513678,0.9754493949921285,0.5673755554849029,2.8341459132548263,3.1296952976997243,0.011928570865273802,0.04401688541677433,2.1162555148025524,4.882801922586371
2021-07-28,6.65524602,2.870390738,1.189254703,0.089688857,8.306571635,15.36576845,33.14418234,10.85,1.507,0.008,1.917,0.039,188.375,10.804580318000001,2.035391167064805,1.3533554678364508,0.7835611676421671,0.08589220319821356,2.4684876186984015,2.7951918637709587,0.007968169649176874,0.038258712117090345,2.47232786758114,5.243729176263634
2021-07-29,7.954934877,2.199305355,1.434240232,0.356497829,8.385478292,13.6988741,33.05351664,14.4,1.579,0.015,1.882,0.033,105.266666666667,11.944978293,2.1922047632360924,1.1629337096786536,0.8896346881337489,0.3049062526732539,2.5607079363384413,2.687770899014651,0.014888612493750654,0.032467190137501496,2.7343675094195836,4.665951658247954
2021-07-30,7.106900797,2.089927589,2.093664012,0.286212889,8.172260681,17.44407893,32.56251991,3.6,1.331,0.006,1.958,0.031,221.833333333333,11.576705287,2.092715649221684,1.1281476566544917,1.1293561528475902,0.2517021556604856,2.5318463160958675,2.9147433937757707,0.005982071677547464,0.03052920503482287,1.5260563034950492,5.406424107873887
2021-07-31,8.990672938,2.168545586,1.754638205,0.898596237,8.175924023,16.80646165,32.55326339,25.7,1.589,0.014,1.879,0.041,113.5,13.812452965999999,2.3016519515529623,1.1532726769274262,1.0132861109322493,0.6411147904768699,2.6954682435991693,2.8795614054693264,0.013902905168991422,0.04018178963283184,3.2846635654062037,4.740574822994295
2021-08-01,10.38531114,3.34605644,1.878646889,1.346917511,8.170273517,18.72780174,32.41866136,23.9,1.765,0.042,2.63,0.0445,42.0238095238095,16.95693198,2.432324028083864,1.469268868404307,1.0573203535347266,0.8531027696811418,2.887976223114735,2.982028896695902,0.04114194333117518,0.04353830201448342,3.214867803470662,3.7617536723088594
2021-08-02,10.71952933,5.682831282,1.664750181,1.730036206,8.231679942,20.66681608,32.25236785,22.1,2.393,0.046,3.029,0.048,52.0217391304348,19.797146999000002,2.461256623786136,1.8995417423625782,0.9801103125109271,1.0043148713799877,3.0348158137898826,3.07578187720375,0.044973365642731154,0.046883585898850416,3.139832617527748,3.9707020017268255
2021-08-03,7.109225199,4.773251267,1.984699493,0.321006517,8.115613324,24.87992831,31.94743664,18.775,1.631,0.012,2.492,0.037,135.916666666667,14.188182476000001,2.0930023270652693,1.7532353996422856,1.093499069414954,0.2783939589118193,2.7205176567825027,3.2534676995361274,0.011928570865273802,0.03633192924739028,2.9844185136537176,4.9193724682492705
2021-08-04,4.959377263,4.057834902,1.580014482,0.148030413,8.136367125,49.61805648,31.00586531,15.45,1.611,0.007,2.014,0.032,230.142857142857,10.74525706,1.7849659895443828,1.6209385067502373,0.9477950120960668,0.13804778970674234,2.463449504631688,3.9243083600693485,0.006975613736425242,0.03149866705937099,2.800325477211381,5.443035948563123
2021-08-05,3.035626358,5.506198407,1.704916727,0.01,8.103333092,50.32016437,29.35476466,12.125,1.727,0.015,1.952,0.038,115.133333333333,10.256741492000002,1.3951615209015578,1.872755323589855,0.9950711269816983,0.009950330853168083,2.4209671929089325,3.9380837425872013,0.014888612493750654,0.037295784743696894,2.5745188084776873,4.754738956310235
2021-08-06,2.060181028,5.327410299,1.950412744,0.01,7.937775525,51.02227226,27.50464881,8.8,1.545,0.007,1.992,0.035,220.714285714286,9.348004071,1.1184740736915608,1.8448910369636813,1.0819450737851257,0.009950330853168083,2.3367936577330597,3.951671939574037,0.006975613736425242,0.0344014267173324,2.2823823856765264,5.401389551687852
2021-08-07,2.893451777,5.14862219,1.605141407,0.01,7.986113851,51.72438016,28.26306019,5.1,1.925,0.028,2.968,0.054,68.75,9.657215374,1.3592961104438839,1.8162280225726868,0.9574869566495324,0.009950330853168083,2.3662371626620824,3.9650779702028,0.027615167032973367,0.05259245011917058,1.8082887711792655,4.244917420701475
2021-08-08,3.341995646,3.282068215,1.236364296,0.01,8.049389695,52.42648805,28.95887518,1.4,1.796,0.023,2.508,0.052,78.0869565217391,7.870428156999999,1.468334068691894,1.4544361206804877,0.8048514650992528,0.009950330853168083,2.1827230653932705,3.9783066538823664,0.022739486969489426,0.050693114315518116,0.8754687373538999,4.370547962588972
2021-08-09,3.526292542,2.727574222,1.451868211,0.231998552,8.042301231,53.12859594,29.46374366,0.9,1.701,0.034,2.587,0.06,50.0294117647059,7.937733527,1.5099031810041101,1.3157576794638806,0.8968502690764956,0.20863768978596203,2.190282036573877,3.9913626218062994,0.03343477608623739,0.05826890812397577,0.6418538861723948,3.9324021677647987
2021-08-10,2.902438495,2.468589001,1.1323589,0.034522431,7.994374819,46.90355572,29.32217077,0.4,1.976,0.034,2.273,0.039,58.1176470588235,6.537908827,1.36160161287326,1.2437478833093125,0.7572288317233218,0.03393990090700684,2.0199447996537288,3.869189733812113,0.03343477608623739,0.038258712117090345,0.33647223662121295,4.079529476436959
2021-08-11,3.434081042,2.874327062,1.336982634,0.045955137,8.002439942,42.6714848,29.26777858,0.4,1.551,0.026,2.798,0.041,59.6538461538462,7.691345875,1.4893203884289845,1.3543719863050652,0.8488606246348027,0.04493047466556497,2.162327803579797,3.7766953673774473,0.025667746748577788,0.04018178963283184,0.33647223662121295,4.105183048941557
2021-08-12,4.609232996,2.977561505,1.782583213,0.330817656,8.022539797,32.61859117,29.57731548,0.1,1.414,0.007,2.528,0.039,202.0,9.700195370000001,1.7244139893318418,1.380668944340923,1.023379709560464,0.2857935322818706,2.370262000179674,3.515079222581332,0.006975613736425242,0.038258712117090345,0.09531017980432487,5.313205979041787
2021-08-13,4.019277311,2.919,1.543739496,0.281848739,7.996106723,30.92719664,29.37537815,0.15,1.692,0.004,1.922,0.035,423.0,8.763865546000002,1.61328596138793,1.3658365192174944,0.933635240863633,0.24830336323777935,2.2786883820549098,3.4634582058162433,0.003992021269537453,0.0344014267173324,0.1397619423751587,6.049733455231958
2021-08-14,7.171198957,2.564022589,1.247289314,3.381259774,8.014158123,29.66117029,29.23324935,0.2,1.485,0.023,2.006,0.079,64.5652173913044,14.363770634,2.1006156492678034,1.2708898476917319,0.8097247405891241,1.4773363026684603,2.732012181577638,3.4229970426434604,0.022739486969489426,0.07603468627599762,0.18232155679395465,4.183045332638753
2021-08-15,10.60349065,2.654149599,1.780124666,4.730632235,8.324130009,26.29027783,29.66234194,2.2,1.432,0.027,2.327,0.037,53.037037037037,19.76839715,2.4513059709489955,1.2958633982781207,1.0224957705819808,1.7458258623362273,3.033432463509096,3.306530515320678,0.026641930946421175,0.03633192924739028,1.1631508098056809,3.989669682518456
2021-08-16,8.529734513,2.979626352,2.076941986,1.210825959,8.272259587,20.28079154,30.18381514,0.5,1.643,0.025,1.945,0.039,65.72,14.797128809999998,2.2544168592507865,1.381187933482176,1.1239362420835164,0.7933661828114186,2.7598282026336043,3.0578048602102452,0.0246926125903715,0.038258712117090345,0.4054651081081644,4.200504758050491
2021-08-17,6.949179811,3.387139853,2.343238696,0.84212408,8.277171399,9.274466877,30.43293375,7.1,1.894,0.025,2.153,0.047,75.76,13.52168244,2.0730687549163394,1.478677500636519,1.2069400066239475,0.6109192971279448,2.6756428732075954,2.32966187358608,0.0246926125903715,0.045928931888399804,2.0918640616783932,4.340683671139499
2021-08-18,8.951539379,2.833603819,0.898472554,3.867828162,8.209169451,17.72697494,30.13406921,4.5,1.491,0.022,2.019,0.052,67.7727272727273,16.551443914,2.2977272506612043,1.3438053056900114,0.6410496439088978,1.5826478749952542,2.8651362208295246,2.9299649946026483,0.02176149178151269,0.050693114315518116,1.7047480922384253,4.230807260430041
2021-08-19,11.54215178,1.40024976,0.075965418,6.140806916,8.150486071,26.56249664,30.62894332,13.6,1.557,0.026,2.382,0.044,59.8846153846154,19.159173873999997,2.5290951137857633,0.8755727986060067,0.07321832181790647,1.9658257834113328,3.003659463891305,3.3164560313022955,0.025667746748577788,0.04305948946044697,2.681021528714291,4.1089805218595306
2021-08-20,10.70040741,2.185851852,0.402493827,4.165592593,8.377201235,19.57303457,30.60511111,6.95,1.589,0.017,2.386,0.048,93.4705882352941,17.454345682,2.459623662564982,1.158719710720586,0.33825195697900307,1.6420198284201561,2.9152998810715243,3.023981216848432,0.016857117066422903,0.046883585898850416,2.0731719286662407,4.548288550450491
2021-08-21,7.835217391,3.81028133,0.834936061,1.957314578,8.324780051,19.79120205,29.90859335,0.3,1.691,0.013,2.245,0.043,130.076923076923,14.43774936,2.178745711128255,1.570755570972769,0.607009636757773,1.0842816193850937,2.7368157671322337,3.0345299188613057,0.012916225266546327,0.042101176018635396,0.262364264467491,4.875784349927724
2021-08-22,12.84954509,4.623088587,0.251675978,6.720542698,8.604981644,19.02941899,30.86873105,13.6,1.692,0.02,2.29,0.034,84.6,24.444852352999998,2.628252386606558,1.7268810835875303,0.224483435668121,2.043884659234313,3.236513457430131,2.9972021422675,0.019802627296179712,0.03343477608623739,2.681021528714291,4.449685283147696
2021-08-23,13.11863738,3.847639613,0.275316456,6.412620998,8.459098287,22.56362547,31.02382725,7.15,1.176,0.01,1.739,0.071,117.6,23.654214447,2.6474957245755366,1.5784919087513876,0.24319434859798425,2.003184087698205,3.2049478573554713,3.1597042293725437,0.009950330853168083,0.06859279146561172,2.0980179272527715,4.775756486563625
2021-08-24,10.9338484,3.691333819,0.637303207,4.911873178,8.278065598,25.42311953,30.67392857,0.7,1.725,0.003,2.564,0.037,575.0,20.174358604000002,2.4793787658182653,1.5457169384004712,0.4930505023739058,1.7769627317919952,3.0527909498314254,3.2742393666886502,0.002995508979798479,0.03633192924739028,0.5306282510621704,6.3561076606958915
2021-08-25,12.09067343,5.273685735,0.675879797,5.530123099,8.611497466,24.9654656,31.1873063,0.853846153846154,1.236,0.004,2.464,0.037,309.0,23.570362061,2.5719000247405943,1.8363640184597458,0.5163382793208128,1.8764257944123406,3.2015409223219513,3.2567674089668204,0.003992021269537453,0.03633192924739028,0.6172624830350727,5.736572297479192
2021-08-26,10.43034033,5.886748733,0.888435916,4.958081101,8.533937002,29.21331644,31.43632875,1.00769230769231,1.962,0.017,2.545,0.05,115.411764705882,22.16360608,2.436271252516554,1.9295990916513146,0.6357489287847077,1.784748466316607,3.142582343520447,3.408282768916445,0.016857117066422903,0.048790164169432,0.6969859568671122,4.757133601546347
2021-08-27,9.773434783,6.328652174,1.148521739,3.637652174,8.414441304,28.92565942,31.22784058,1.16153846153846,1.754,0.036,2.613,0.06,48.7222222222222,20.88826087,2.377083361679309,1.991791620955451,0.7647800424037392,1.5342082411957314,3.0859504597718943,3.3987162869573098,0.03536714383729131,0.05826890812397577,0.7708202188781627,3.90645196037869
2021-08-28,8.390405503,5.913598354,1.565561188,2.094525706,8.353740043,28.77393483,31.37548154,1.31538461538462,2.055,0.021,2.378,0.077,97.8571428571429,17.964090751,2.2396884768457856,1.9334902481140408,0.9421772414370427,1.12963464915906,2.9425472304639837,3.3936333406300077,0.020782539182528502,0.07417939817425151,0.8395758142932953,4.593675806562357
2021-08-29,7.821752353,5.498544533,1.431173063,1.168928313,8.438902969,25.05715062,31.91935554,1.46923076923077,1.638,0.024,2.659,0.047,68.25,15.920398261999999,2.1772205297630043,1.871578233828213,0.8883738828453441,0.7742331805839354,2.8285198918443264,3.26029222650154,0.023716526617316044,0.045928931888399804,0.9039066726744337,4.237723145067448
2021-08-30,6.51871832,4.998421434,1.492440261,0.895104996,8.541155684,25.02308762,31.86937002,1.62307692307692,1.806,0.033,3.002,0.082,54.7272727272727,13.904685011,2.017395687265641,1.791496340279336,0.9132622550641236,0.6392742438596446,2.7016755937970327,3.258984129380318,0.032467190137501496,0.07881118042428978,0.9643480268279332,4.02046966313784
2021-08-31,5.804493488,3.173958032,1.661136035,0.988632417,8.440507959,25.90994573,31.9067945,1.77692307692308,1.792,0.014,1.872,0.035,128.0,11.628219972,1.9175832010040363,1.428864753980599,0.9787531124476169,0.6874471748490526,2.535933989929522,3.292495948014373,0.013902905168991422,0.0344014267173324,1.0213435078772997,4.859812404361672
2021-09-01,5.074392185,2.486787265,1.564457308,0.479855282,8.388879161,26.5783437,32.01851664,1.93076923076923,1.608,0.007,1.984,0.061,229.714285714286,9.60549204,1.8040819323692399,1.2489807578026235,0.9417468804089497,0.39194430056257756,2.3613719839228944,3.3170308161745816,0.006975613736425242,0.05921185963184609,1.0752649246711183,5.441180086601445
2021-09-02,4.311917511,2.255376266,1.504218524,0.169725036,8.340592619,28.74458177,32.1728437,2.08461538461538,1.837,0.013,2.216,0.072,141.307692307692,8.241237337000001,1.6699528832508488,1.1803078652931576,0.9179767193981011,0.15676870922421335,2.2236757876190607,3.392646990026647,0.012916225266546327,0.06952606264861023,1.1264269768509851,4.957991560610831
2021-09-03,3.348791606,2.089725036,1.336577424,0.162496382,8.292238061,32.62895658,32.01199711,2.23846153846154,1.837,0.022,2.163,0.069,83.5,6.937590447999999,1.4698980147851868,1.1280821018369753,0.8486872193523257,0.1505697462164667,2.0716097591775093,3.515387498806381,0.02176149178151269,0.06672363204290818,1.1750983832267994,4.436751534363128
2021-09-04,4.70146165,2.170173661,1.396722142,0.401049204,8.203186686,32.52504342,32.3573589,2.39230769230769,1.829,0.018,2.039,0.07,101.611111111111,8.669406657,1.7407225717925578,1.153786369038517,0.8741020296676146,0.3372213873662779,2.2689669484306365,3.512292724319775,0.017839918128331,0.06765864847381481,1.221510424991263,4.630946222303074
2021-09-05,5.067409551,2.752026049,1.492807525,0.501092619,8.232942113,33.36384081,32.36564399,2.54615384615385,1.792,0.013,2.056,0.062,137.846153846154,9.813335744,1.8029317513793652,1.322295973817106,0.913409595383574,0.40619325561108255,2.3807801635137262,3.5370048723008733,0.012916225266546327,0.06015392281974709,1.2658635925410673,4.933366513305446
2021-09-06,3.518863965,2.441801737,1.356671491,0.214088278,8.138641823,32.18066425,31.89728654,2.7,1.917,0.03,2.121,0.045,63.9,7.531425471,1.5082606270771697,1.235995095026331,0.8572502383387007,0.1939934066327891,2.143756460203018,3.5019673041520236,0.0295588022415444,0.04401688541677433,1.308332819650179,4.1728476237100445
2021-09-07,3.197132513,2.392556119,1.29685735,0.097299059,8.103454743,28.41664446,32.23278783,9.6,1.824,0.017,2.095,0.046,107.294117647059,6.9838450409999995,1.4344015571196476,1.221583654668182,0.8315418190357982,0.09285175945478454,2.0774201301284267,3.3815606522441617,0.016857117066422903,0.044973365642731154,2.3608540011180215,4.684850837176864
2021-09-08,3.537489146,2.269609262,1.142301013,0.188835022,8.174952243,19.74794863,32.17515919,16.5,1.668,0.009,1.915,0.066,185.333333333333,7.138234443,1.5123738075219926,1.1846704860263357,0.7618804910972011,0.17297385450704472,2.096573257594133,3.032447380584797,0.008959741371471902,0.0639133257436528,2.8622008809294686,5.227537184486987
2021-09-09,6.446367583,3.962011577,1.780065123,0.883632417,8.365124457,12.24017656,31.85705499,14.5125,1.742,0.004,2.343,0.047,435.5,13.072076699999998,2.0077263407375456,1.6018112183986892,1.0224743529677405,0.633202049368709,2.6441924579604823,2.5832558857673793,0.003992021269537453,0.045928931888399804,2.7416461505307255,6.0787883752796565
2021-09-10,6.8429233,3.368863965,1.676432706,0.949160637,8.007842258,21.73438495,31.71113603,12.525,1.833,0.007,2.205,0.075,261.857142857143,12.837380608,2.0596116347615707,1.4745030130688948,0.9844848279983248,0.6673988373445596,2.6273736698493844,3.1238785339090556,0.006975613736425242,0.07232066157962612,2.6045398247325453,5.571610701547718
2021-09-11,8.631599132,3.444725036,1.036606368,2.889175109,8.159285818,20.77536469,32.04021708,10.5375,1.898,0.016,2.142,0.081,118.625,16.002105645,2.2650492693449156,1.4917180078849066,0.711284877530467,1.35819708090203,2.8333371978566055,3.0807792707039443,0.01587334915629015,0.07788653865707124,2.4456025998289705,4.784361849773118
2021-09-12,8.28287777,4.387452967,1.192387844,3.972308249,8.53366136,19.17443922,32.14254703,8.55,2.207,0.033,2.441,0.072,66.8787878787879,17.83502683,2.228171603251501,1.6840727253685575,0.7849912895658049,1.6038841687098366,2.9357182656187,3.0044164179828377,0.032467190137501496,0.06952606264861023,2.256541154492639,4.217723583382606
2021-09-13,7.934156408,3.782302679,1.386683563,1.383533671,8.519390297,23.73607169,32.04840695,6.5625,1.913,0.004,2.324,0.056,478.25,14.486676321000001,2.189881729828393,1.5649221625161198,0.869904771748659,0.8685841222673886,2.7399800620704293,3.2082625706058567,0.003992021269537453,0.05448818528406973,2.0232018233569597,6.172222381925754
2021-09-14,7.505727734,3.640347574,1.492107169,0.894207096,8.565931933,34.91043881,32.30465605,4.575,2.275,0.018,2.417,0.043,126.388888888889,13.532389573000001,2.140739787619411,1.5347892716223406,0.9131286052172023,0.6388003319753737,2.6763799219407245,3.581028027879288,0.017839918128331,0.042101176018635396,1.7182923173461826,4.847244524961741
2021-09-15,4.846799421,3.407422158,1.561658219,0.118262129,8.561616944,21.71490369,32.20187545,2.5875,1.816,0.013,2.548,0.084,139.692307692308,9.934141926999999,1.7658944040044673,1.4832899738747092,0.9406547905941752,0.1117758096838027,2.3918901807251283,3.123021259272816,0.012916225266546327,0.08065790301745447,1.2774555810857395,4.9465752909293315
2021-09-16,4.390108617,2.904713975,1.301310644,0.034952933,8.394561188,24.76667994,32.14666184,0.6,1.914,0.019,2.375,0.069,100.736842105263,8.631086169,1.68456553629486,1.3621845347703734,0.8334788058523638,0.034355950320977914,2.2649960095846997,3.249082182060968,0.018821754240587758,0.06672363204290818,0.4700036292457356,4.622389500041889
2021-09-17,3.135546705,2.246401159,1.037509051,0.021180304,8.365882694,27.07742578,31.59632151,0.84,2.0,0.033,2.528,0.074,60.6060606060606,6.440637218999999,1.4196195337627526,1.1775470471001923,0.7117280083316031,0.020959119085992794,2.006956492892498,3.3349659004538217,0.032467190137501496,0.07138999608667293,0.6097655716208943,4.120760252161866
2021-09-18,2.535409124,1.852505431,0.889891383,0.014590876,8.265573497,21.52158436,31.73884866,1.08,1.93,0.007,2.385,0.054,275.714285714286,5.292396814,1.2628290278709686,1.04819770669619,0.6365193581079575,0.014485453403532621,1.839342049640994,3.1144741542603884,0.006975613736425242,0.05259245011917058,0.7323678937132266,5.622985514351684
2021-09-19,2.878146271,1.960325851,1.055930485,0.027762491,8.175010138,11.97147067,32.03110789,1.32,1.917,0.029,2.281,0.054,66.1034482758621,5.922165098,1.355357274262836,1.0852993470743797,0.7207285362236554,0.027384100455879412,1.9347285961277925,2.5627523820312494,0.028587456851912555,0.05259245011917058,0.8415671856782186,4.206235432759477
2021-09-20,2.874098479,1.878457639,0.92435916,0.014923968,8.09804055,6.467776249,32.08375091,1.56,1.712,0.003,2.06,0.081,570.666666666667,5.691839246,1.3543129851573206,1.057254608680122,0.6545930084188406,0.014813701313594024,1.900888761018954,2.010597263929074,0.002995508979798479,0.07788653865707124,0.9400072584914712,6.348556070931931
